DOM,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,onFloor,totalFloor,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,district_name,Lng_transed,Lat_transed,year,month
10,659,62762,105,2,1,1,2,0,8,4,2003,3,6,0.5,1,Chaoyang,116.5800846,39.91982728,2017,6
1,613.8,48618,126.25,3,1,1,2,2,25,1,2004,3,6,0.375,1,Chaoyang,116.4150038,40.04328058,2017,6
71,245,41087,59.63,1,1,1,1,1,12,3,2009,1,6,0.25,1,Daxing,116.4969768,39.76725469,2017,8
16,615,60236,102.1,2,1,1,2,1,9,4,2004,3,6,0.5,1,Daxing,116.4921382,39.788356,2017,6
85,540,74928,72.07,2,2,1,1,2,6,4,1998,4,2,0.5,0,Chaoyang,116.4594074,40.01053004,2017,9
204,342,63100,54.2,2,1,1,1,2,6,4,1987,3,2,0.5,0,Chaoyang,116.483896,39.95820872,2017,12
117,305,60952,50.04,1,1,1,1,4,15,4,1991,4,6,0.143,1,Fengtai,116.418142,39.86217675,2017,10
58,240,48672,49.31,1,0,1,1,2,13,3,2005,4,6,0.25,1,Tongzhou,116.6617125,39.88145267,2017,8
30,672,68058,98.74,2,1,1,1,2,26,1,2008,4,6,0.364,1,Haidian,116.2911786,39.88880658,2017,7
107,279,51830,53.83,2,1,1,1,4,6,4,1994,3,2,0.5,0,Chaoyang,116.4758969,39.86833035,2017,9
13,417.5,67123,62.2,2,1,1,1,2,6,4,1998,3,2,0.5,0,Haidian,116.2834593,40.04033613,2017,6
9,300,55887,53.68,1,0,1,1,3,22,1,2009,4,6,0.167,1,Tongzhou,116.6266988,39.89318862,2017,6
37,768.8,100000,76.88,3,1,1,1,0,6,4,1992,4,2,0.5,0,Xicheng,116.3482373,39.89425225,2017,7
197,607,44342,136.89,3,2,1,2,2,15,3,2006,4,6,0.667,1,Chaoyang,116.6004522,39.89803366,2017,12
157,256,71310,35.9,1,1,1,1,4,12,4,1986,4,6,0.25,1,Chaoyang,116.4333957,39.9625693,2017,11
80,475,77933,60.95,1,1,1,1,2,26,4,2014,1,6,0.5,1,Chaoyang,116.4321349,40.05275405,2017,8
27,338,46125,73.28,2,2,1,1,2,7,4,1996,4,2,0.5,0,Daxing,116.3317928,39.77317257,2017,7
78,568,47576,119.39,3,1,1,2,2,6,4,2005,4,2,0.5,0,Chaoyang,116.5537442,39.94976043,2017,8
78,578,86398,66.9,3,1,1,1,1,18,1,1994,4,6,0.25,1,Chaoyang,116.4325413,39.91812818,2017,8
9,427,75871,56.28,2,1,1,1,3,12,4,1982,3,6,0.333,1,Chaoyang,116.4580334,39.92824784,2017,6
121,266,46149,57.64,1,1,1,1,3,6,4,2003,3,2,0.333,0,Changping,116.4206533,40.10040429,2017,10
71,296.5,49360,60.07,1,1,1,1,2,6,4,1999,4,2,0.5,0,Changping,116.4165041,40.06149187,2017,8
32,327,43577,75.04,2,1,1,1,0,18,4,2012,4,6,0.5,1,Fangshan,116.1797896,39.77149489,2017,7
124,730,60834,120,3,2,1,2,4,18,4,2015,1,6,0.667,1,Daxing,116.4768376,39.78472602,2017,10
41,311,68578,45.35,1,1,1,1,2,6,4,2007,3,6,0.167,0,Changping,116.4021199,40.05116973,2017,7
55,515,94150,54.7,2,1,1,1,1,16,1,1986,1,6,0.222,1,Haidian,116.3167554,39.9707403,2017,8
51,384,43528,88.22,3,1,1,1,2,14,3,2010,4,6,0.25,0,Chaoyang,116.5864579,39.90088784,2017,8
37,310,71926,43.1,1,1,1,1,4,6,4,1992,3,2,0.333,0,Haidian,116.2834593,40.04033613,2017,7
37,633,68522,92.38,2,1,1,1,2,17,4,2010,4,6,1,1,Daxing,116.4849702,39.80286118,2017,7
166,703,73605,95.51,2,1,1,1,2,20,3,2003,4,6,0.333,1,Chaoyang,116.4343491,39.96978853,2017,11
179,469,50263,93.31,2,1,1,1,3,28,1,2005,4,6,0.231,1,Fengtai,116.2630946,39.86536566,2017,12
147,560,58358,95.96,2,1,1,1,2,10,3,2010,3,6,0.5,1,Shunyi,116.5475558,40.11011849,2017,11
38,252,48471,51.99,1,1,1,1,2,6,4,1999,3,2,0.5,0,Tongzhou,116.6826432,39.92777647,2017,7
199,515,58858,87.5,2,1,1,1,3,21,3,2010,4,6,0.667,1,Fengtai,116.2621936,39.88070396,2017,12
48,340,79440,42.8,1,1,1,1,1,6,4,1993,4,2,0.333,0,Chaoyang,116.4639402,39.98162846,2017,7
36,239,52935,45.15,1,1,1,1,2,6,4,2002,3,2,0.25,0,Daxing,116.4537873,39.79923465,2017,7
5,240,27737,86.53,2,1,1,1,3,15,4,2008,1,6,0.4,1,Chaoyang,116.5078045,39.92887777,2017,6
110,498.9,52236,95.51,2,1,1,1,2,18,3,2016,2,6,0.25,0,Changping,116.3548034,40.07526249,2017,9
27,380,45575,83.38,2,1,1,1,2,7,4,2002,4,2,0.5,0,Changping,116.4330128,40.07051038,2017,7
15,790,68990,114.51,2,1,1,2,1,27,3,2008,4,6,0.5,1,Chaoyang,116.4773944,39.98632319,2017,6
104,425,74904,56.74,2,1,1,1,3,18,1,1988,4,6,0.286,1,Chaoyang,116.4332825,39.95692333,2017,9
72,345,55077,62.64,1,1,1,1,2,34,3,2014,1,6,0.667,1,Changping,116.3028508,40.06690457,2017,8
60,436,80325,54.28,2,1,1,1,1,6,4,1994,4,6,0.333,0,Chaoyang,116.3732902,39.98817776,2017,8
31,311,55646,55.89,2,1,1,1,0,5,4,1980,3,6,0.333,0,Chaoyang,116.5452349,39.94726861,2017,7
22,730,64227,113.66,2,1,1,2,2,18,1,1996,1,6,0.25,1,Chaoyang,116.4181648,39.99301764,2017,7
7,308,56318,54.69,1,1,1,1,1,24,1,1996,3,6,0.2,1,Chaoyang,116.4686856,39.86781625,2017,6
91,267,49860,53.55,2,1,1,1,0,5,4,1981,4,2,0.333,0,Shunyi,116.6468968,40.12149797,2017,9
148,365,38950,93.71,3,1,1,1,2,5,4,2004,4,2,0.5,0,Changping,116.4125916,40.10494535,2017,11
28,480,61976,77.45,2,1,1,1,3,27,3,2006,4,6,0.4,1,Chaoyang,116.5065202,39.93208717,2017,7
78,573.7,94106,60.96,2,1,1,1,2,5,4,1980,4,4,0.333,0,Dongcheng,116.4133288,39.91997999,2017,8
82,570,68076,83.73,2,1,1,1,1,20,1,1999,3,6,0.167,1,Haidian,116.3395095,40.05541506,2017,9
150,410,41936,97.77,2,2,1,1,2,11,4,2004,3,6,0.5,1,Daxing,116.4112625,39.78360334,2017,11
87,630,77055,81.76,2,1,1,1,4,9,1,1999,3,2,0.05,1,Xicheng,116.3314859,39.92246927,2017,9
50,448,76844,58.3,2,1,1,1,0,6,4,1981,3,2,0.333,0,Haidian,116.3064064,39.98514277,2017,7
76,595,100711,59.08,2,1,1,1,2,6,4,1992,3,2,0.333,0,Haidian,116.2955999,39.97927542,2017,8
1,1050,108719,96.58,2,1,1,1,4,18,1,2003,3,6,0.222,1,Haidian,116.3309112,39.98991376,2017,6
30,1500,139328,107.66,1,1,1,1,2,57,1,2008,4,6,0.429,1,Chaoyang,116.4522724,39.9160488,2017,7
96,688,66764,103.05,2,1,1,1,2,6,4,2005,4,2,0.5,0,Haidian,116.3243886,40.03798251,2017,9
43,276,39384,70.08,1,1,1,1,4,6,4,2001,3,2,0.333,0,Daxing,116.3317928,39.77317257,2017,7
80,465,43373,107.21,2,1,1,1,1,6,4,2003,4,6,0.5,0,Changping,116.3210245,40.07187928,2017,8
58,388,63712,60.9,2,1,1,1,1,21,1,1993,3,6,0.25,1,Fengtai,116.3078965,39.88288263,2017,8
128,239,52413,45.6,1,1,1,1,2,6,4,1993,3,2,0.333,0,Shijingshan,116.2211865,39.89810141,2017,10
51,336,47586,70.61,2,1,1,1,4,6,4,1994,4,2,0.25,0,Changping,116.319313,40.07427511,2017,7
10,291,48549,59.94,1,1,1,1,2,34,3,2015,3,6,0.25,0,Fengtai,116.2229152,39.87495181,2017,6
44,1230,71918,171.03,3,1,1,2,2,32,3,2010,4,6,1,1,Chaoyang,116.4970138,39.86744883,2017,7
36,438,49353,88.75,2,1,1,1,1,29,1,2013,4,6,0.167,1,Chaoyang,116.6000431,39.92816291,2017,7
108,650,73780,88.1,2,1,1,1,1,24,1,2001,4,6,0.333,1,Haidian,116.368164,39.97899017,2017,9
8,530,124414,42.6,1,1,1,1,3,6,4,1985,3,2,0.333,0,Xicheng,116.3560682,39.93775533,2017,6
94,372,41352,89.96,2,1,1,1,1,11,4,2004,3,6,0.333,1,Daxing,116.3079695,39.76181599,2017,9
6,100,8843,113.09,3,1,1,1,1,19,1,1999,1,2,0.25,1,Chaoyang,116.4243693,39.98925006,2017,6
20,719,90384,79.55,3,1,1,1,3,29,3,2009,3,6,0.25,1,Dongcheng,116.4428675,39.8910202,2017,7
35,544.1,54855,99.19,2,2,1,1,2,13,3,2009,4,6,0.5,1,Tongzhou,116.628334,39.90366011,2017,7
69,565,33684,167.74,3,2,1,2,2,13,4,2003,4,2,0.5,1,Changping,116.4035013,40.07487001,2017,8
31,406,62723,64.73,1,1,1,1,0,14,4,2010,4,6,0.667,1,Chaoyang,116.5907574,39.90001139,2017,7
45,540,96619,55.89,1,1,1,1,2,6,4,2004,1,2,0.333,0,Xicheng,116.3613787,39.9440303,2017,7
11,310,45243,68.52,2,1,1,1,2,6,4,1994,3,2,0.5,0,Chaoyang,116.5876443,40.05075988,2017,6
107,680,80522,84.45,2,1,1,1,2,27,4,2006,4,6,0.4,1,Chaoyang,116.406507,40.023866,2017,9
197,315,40323,78.12,2,1,1,1,1,22,1,2008,3,6,0.1,0,Chaoyang,116.5954961,39.92667615,2017,12
80,445,72030,61.78,2,1,1,1,3,20,1,1991,3,6,0.25,1,Chaoyang,116.4328072,39.96775905,2017,8
97,408,46097,88.51,2,1,1,1,2,18,1,2010,4,6,0.4,1,Chaoyang,116.6016868,39.92928774,2017,9
41,989,64034,154.45,3,1,1,2,3,32,1,2000,4,6,0.429,1,Chaoyang,116.3786716,39.98533799,2017,7
48,495,43880,112.81,2,1,1,2,2,20,3,2008,4,6,0.333,1,Chaoyang,116.5633479,39.90449301,2017,7
11,353,51586,68.43,2,1,1,1,2,6,4,1987,3,2,0.5,0,Shijingshan,116.1973904,39.9127143,2017,6
133,390,52846,73.8,2,1,1,1,0,10,4,2004,4,6,0.333,1,Chaoyang,116.5772665,39.91857165,2017,10
37,452,82347,54.89,2,1,1,1,2,6,4,1981,4,2,0.333,0,Chaoyang,116.4431577,39.93799782,2017,7
23,470,67578,69.55,1,1,1,1,1,10,4,2003,4,6,0.25,1,Chaoyang,116.4850115,39.95876058,2017,7
5,995,86976,114.4,3,2,1,2,2,19,1,1993,4,6,0.25,1,Chaoyang,116.4327034,39.92535865,2017,6
18,440,79711,55.2,2,1,1,1,2,6,4,1982,1,2,0.167,0,Xicheng,116.33126,39.88940845,2017,6
70,1080,120281,89.79,2,1,1,1,1,27,3,2011,4,6,0.5,1,Chaoyang,116.4352839,39.97728741,2017,8
7,154,60535,25.44,1,0,1,1,1,18,4,2009,3,6,0.143,1,Changping,116.2525742,40.15869014,2017,6
93,868,121620,71.37,2,1,1,1,2,21,4,2003,3,6,0.25,1,Dongcheng,116.4251367,39.92632871,2017,9
59,846,130960,64.6,2,1,1,1,2,17,1,1987,3,2,0.25,1,Xicheng,116.367578,39.92601825,2017,8
83,435,84879,51.25,2,0,1,1,2,5,4,1978,1,2,0.333,0,Xicheng,116.3543889,39.87169372,2017,9
106,330,54745,60.28,2,1,1,1,4,6,4,1984,3,2,0.333,0,Chaoyang,116.4644252,39.98794942,2017,9
132,306,40552,75.46,2,1,1,1,1,6,4,2003,3,2,0.5,0,Shunyi,116.6276878,40.13604017,2017,10
17,450,42989,104.68,4,1,2,1,4,6,4,2005,1,2,0.5,0,Haidian,116.2214534,39.94231735,2017,6
44,485,52512,92.36,2,1,1,1,2,7,4,2001,3,6,0.5,0,Fengtai,116.2600827,39.85232389,2017,7
38,276.5,50000,55.3,1,1,1,1,0,11,3,2014,2,6,0.25,1,Tongzhou,116.5316968,39.73997039,2017,7
47,246,40474,60.78,1,1,1,1,3,11,3,2009,3,6,0.25,1,Daxing,116.4969768,39.76725469,2017,7
17,616,106025,58.1,2,1,1,1,1,7,4,1991,3,2,0.5,0,Xicheng,116.3580777,39.94198508,2017,6
48,536.5,56332,95.24,2,1,1,1,2,6,4,2001,3,2,0.5,0,Chaoyang,116.4918649,39.87390701,2017,7
18,540,110656,48.8,1,1,1,1,2,6,4,1994,4,2,0.1,0,Xicheng,116.3405408,39.91505308,2017,6
39,258.5,67143,38.5,1,1,1,1,1,16,1,1985,3,6,0.286,1,Chaoyang,116.462302,39.87508868,2017,7
82,420,54496,77.07,2,1,1,1,2,20,3,2008,3,6,0.5,1,Changping,116.4003543,40.05447873,2017,9
22,290,57177,50.72,1,1,1,1,0,6,4,1997,1,2,0.333,0,Chaoyang,116.5449412,39.91159626,2017,7
83,255.5,39644,64.45,2,1,1,1,4,6,4,1994,4,2,0.333,0,Changping,116.2363968,40.21095767,2017,9
87,980,59888,163.64,3,1,1,2,2,9,4,2009,4,6,0.5,1,Chaoyang,116.4991424,39.89701017,2017,9
127,980,71601,136.87,2,1,1,2,1,18,3,2003,4,6,0.5,1,Chaoyang,116.469046,39.99377222,2017,10
10,366,40501,90.37,2,1,1,1,1,6,4,1998,3,2,0.5,0,Shunyi,116.6576924,40.11148164,2017,6
8,378,53885,70.15,2,1,1,1,1,6,4,1998,3,2,0.5,0,Changping,116.3937273,40.04470638,2017,6
143,418,42300,98.82,2,1,1,1,4,6,4,2006,4,2,0.5,0,Changping,116.3539461,40.08440071,2017,11
162,563.5,45113,124.91,3,1,1,2,2,6,4,2006,4,2,0.5,0,Changping,116.3441731,40.08690965,2017,11
26,315,58431,53.91,2,1,1,1,2,6,4,1990,1,4,0.5,0,Fengtai,116.3918648,39.85086894,2017,7
98,1100,105617,104.15,2,1,1,1,4,16,1,2005,1,6,0.333,1,Xicheng,116.3770692,39.88265805,2017,9
8,765,111241,68.77,3,1,1,1,2,6,4,1986,3,2,0.333,0,Dongcheng,116.4031386,39.91740703,2017,6
40,374.8,84797,44.2,1,1,1,1,0,6,4,1996,3,2,0.5,0,Haidian,116.2862878,39.92700424,2017,7
7,398,75067,53.02,2,1,1,1,3,6,4,1976,1,2,0.5,0,Chaoyang,116.4170441,39.96189115,2017,6
117,688,72171,95.33,2,2,1,1,1,28,1,2001,3,6,0.3,1,Chaoyang,116.4543911,40.00732208,2017,10
21,448,60911,73.55,2,1,1,1,3,7,4,1999,3,2,0.5,0,Fengtai,116.3787695,39.83595228,2017,7
6,141.8,40114,35.35,1,1,1,1,4,6,4,2006,4,2,0.5,0,Chaoyang,116.5958185,39.91171087,2017,6
146,545,89580,60.84,1,1,1,1,2,16,3,2006,4,6,0.333,1,Dongcheng,116.4189422,39.89694536,2017,11
7,178,42707,41.68,1,1,1,1,2,5,4,2005,1,6,0.02,0,Changping,116.2209565,40.22485387,2017,6
23,270,38260,70.57,2,1,1,1,4,28,1,2010,4,6,0.222,1,Chaoyang,116.604145,39.92490594,2017,7
34,250,42919,58.25,1,1,1,1,3,15,4,2007,3,6,0.25,1,Fangshan,116.1419859,39.71887577,2017,7
9,230,62163,37,1,0,1,1,2,26,1,2008,4,6,0.2,1,Fengtai,116.2792828,39.83734081,2017,6
10,708,74044,95.62,2,1,1,1,2,15,3,2008,4,6,0.111,1,Chaoyang,116.4705917,39.89522004,2017,6
110,463.8,58281,79.58,3,1,1,1,2,23,1,1996,4,6,0.2,1,Chaoyang,116.4593052,39.88069129,2017,9
36,518.5,40578,127.78,3,1,1,2,2,9,4,2008,4,6,0.5,1,Changping,116.3060585,40.0802349,2017,7
6,323,44706,72.25,2,1,1,1,2,6,4,1998,3,2,0.5,0,Daxing,116.3169096,39.75180671,2017,6
139,264,46627,56.62,2,1,1,1,4,6,4,1986,4,2,0.333,0,Chaoyang,116.4964826,39.98784547,2017,10
34,345,66449,51.92,2,1,1,1,0,6,4,1988,4,2,0.333,0,Chaoyang,116.4964826,39.98784547,2017,7
16,467,73928,63.17,1,1,1,1,3,16,4,2008,4,6,0.4,1,Chaoyang,116.5096718,39.91991834,2017,6
116,345,70208,49.14,1,1,1,1,0,18,1,1992,4,6,0.25,1,Chaoyang,116.4648736,39.94672856,2017,10
102,649,119258,54.42,2,1,1,1,3,6,4,1988,3,2,0.5,0,Dongcheng,116.4064472,39.91751406,2017,9
45,585,52505,111.42,3,1,1,1,1,25,1,2001,3,6,0.3,1,Fengtai,116.302716,39.85837464,2017,7
66,335,71982,46.54,1,1,1,1,0,7,4,1997,4,4,0.25,0,Chaoyang,116.409046,39.96378625,2017,8
4,390,58036,67.2,1,1,1,1,1,32,1,2003,3,6,0.3,1,Haidian,116.3447207,40.06403633,2017,6
39,865,63218,136.83,3,1,1,2,1,18,1,2010,4,6,0.5,1,Chaoyang,116.4422985,39.83793199,2017,7
45,199.3,38767,51.4,1,1,1,1,1,29,1,2010,3,6,0.25,1,Fengtai,116.4201214,39.8459914,2017,7
12,415,51185,81.08,2,1,1,1,2,9,3,2008,3,6,0.333,1,Shunyi,116.5478319,40.08597573,2017,6
33,275,39995,68.76,2,1,1,1,2,20,1,2010,4,6,0.2,1,Chaoyang,116.5730213,39.90520679,2017,7
42,290,70836,40.94,1,0,1,1,2,18,3,2004,4,6,0.333,1,Haidian,116.3515897,40.06232702,2017,7
71,638,101190,63.05,2,1,1,1,2,9,4,1999,1,6,1,1,Xicheng,116.3664112,39.88032332,2017,8
139,466,35652,130.71,3,1,1,2,2,6,4,2001,1,2,0.5,0,Changping,116.4186388,40.06431825,2017,10
5,405,57390,70.57,2,1,1,1,4,18,1,1987,3,6,0.286,1,Chaoyang,116.4443859,39.95771352,2017,6
69,498,43543,114.37,1,0,1,2,2,24,1,2005,3,6,0.3,1,Chaoyang,116.4112081,39.99473713,2017,8
74,310,77153,40.18,1,0,1,1,1,25,1,2007,4,6,0.3,1,Chaoyang,116.4802785,39.9596777,2017,8
37,365,41141,88.72,2,1,1,1,2,28,3,2009,4,6,0.5,1,Changping,116.3521984,40.06620479,2017,7
124,230,34891,65.92,2,1,1,1,3,6,4,1989,3,2,0.333,0,Chaoyang,116.5886939,40.04453937,2017,10
23,375,63302,59.24,2,1,1,1,2,10,3,2006,4,6,0.333,1,Fengtai,116.3755116,39.83353737,2017,7
120,412,73219,56.27,2,1,1,1,0,16,1,1989,3,6,0.286,1,Chaoyang,116.4342873,39.91796301,2017,10
123,415,43284,95.88,2,1,1,1,1,10,3,2010,4,6,0.25,1,Tongzhou,116.6810955,39.93713653,2017,10
40,720,131941,54.57,1,1,1,1,2,12,3,2004,4,6,0.4,1,Xicheng,116.3738188,39.89634789,2017,7
34,673,54122,124.35,3,2,1,2,3,11,3,2008,4,6,0.5,1,Chaoyang,116.5005153,39.85678444,2017,7
6,375,45621,82.2,2,1,1,1,2,6,4,1997,4,2,0.5,0,Fengtai,116.4207178,39.80639684,2017,6
29,450,49149,91.56,2,1,1,1,1,6,4,2003,4,2,0.5,0,Changping,116.3306085,40.07633138,2017,7
74,520,51486,101,2,2,1,1,1,24,1,2001,3,6,0.25,1,Fengtai,116.2838211,39.86255369,2017,8
122,366,62747,58.33,2,1,1,1,2,6,4,1995,3,2,0.333,0,Shijingshan,116.2380987,39.90322836,2017,10
92,420,37999,110.53,2,1,1,2,1,6,4,2005,4,2,0.333,0,Changping,116.4265897,40.07503366,2017,9
18,570,60529,94.17,2,1,1,1,2,25,1,2007,4,6,0.3,1,Chaoyang,116.4127021,40.04521819,2017,7
35,327,54958,59.5,2,1,1,1,4,11,4,2006,3,6,0.25,1,Changping,116.3338153,40.08961067,2017,7
116,310,67115,46.19,1,1,1,1,4,4,4,2004,4,2,0.25,0,Changping,116.293133,40.08739594,2017,10
130,500,88184,56.7,2,1,1,1,2,6,4,1992,3,2,0.333,0,Haidian,116.3658871,39.96702417,2017,10
89,480,74593,64.35,1,1,1,1,1,21,3,2006,4,6,0.222,1,Chaoyang,116.4585943,39.89363593,2017,9
114,785,58235,134.8,3,2,1,2,2,25,3,2008,4,6,0.3,1,Chaoyang,116.4127021,40.04521819,2017,10
12,1270,145643,87.2,3,1,1,1,2,7,4,1999,3,2,0.333,0,Xicheng,116.3475334,39.90206744,2017,6
12,200,34377,58.18,1,0,1,1,3,6,4,2007,3,2,0.333,0,Fangshan,116.1602354,39.75786852,2017,6
15,980,83320,117.62,2,1,1,1,3,6,4,2002,4,2,0.5,0,Chaoyang,116.3651125,40.01096346,2017,6
27,230,40665,56.56,1,1,1,1,2,6,4,2003,4,2,0.333,0,Daxing,116.5344026,39.75300732,2017,7
74,935,117315,79.7,2,2,1,1,2,18,1,1999,4,6,0.25,1,Haidian,116.3195905,39.95887497,2017,8
38,346,66706,51.87,1,1,1,1,3,6,4,1994,3,2,0.333,0,Haidian,116.2681734,40.02988104,2017,7
46,596,89652,66.48,3,1,1,1,3,6,4,1988,1,2,0.5,0,Xicheng,116.3412374,39.88370494,2017,7
100,315,40888,77.04,3,1,1,1,4,6,4,1987,3,2,0.333,0,Chaoyang,116.5056614,39.866414,2017,9
13,331,52969,62.49,1,1,1,1,1,34,4,2014,3,6,0.667,1,Changping,116.3028508,40.06690457,2017,6
28,342,39015,87.66,2,1,1,1,3,15,1,2009,4,6,0.364,1,Dongcheng,116.4248896,39.92270075,2017,7
11,362,67262,53.82,2,1,1,1,1,6,4,1982,3,2,0.333,0,Dongcheng,116.3941607,39.86867324,2017,6
167,758,61139,123.98,3,2,1,2,1,9,4,2007,1,6,0.333,1,Fengtai,116.3140309,39.87829623,2017,11
97,806,59629,135.17,3,2,1,2,2,4,4,2004,3,6,0.5,0,Chaoyang,116.5916349,39.92902012,2017,9
2,366,42994,85.13,2,1,1,1,1,6,4,2005,4,2,0.5,0,Changping,116.4125916,40.10494535,2017,6
108,685,64097,106.87,3,1,1,1,1,15,4,2004,4,6,0.5,1,Shijingshan,116.2207129,39.88975478,2017,9
33,416,76924,54.08,2,1,1,1,0,6,4,1986,3,2,0.5,0,Chaoyang,116.3806483,39.98053597,2017,7
62,682,100147,68.1,2,1,1,1,3,6,4,1994,4,2,0.25,0,Xicheng,116.3357524,39.92366986,2017,8
190,350,47736,73.32,4,0,1,1,0,5,4,1981,3,2,0.5,0,Chaoyang,116.5552273,39.91001015,2017,12
51,530,44505,119.09,3,1,1,1,3,29,1,2005,3,6,0.25,1,Fengtai,116.2630946,39.86536566,2017,8
31,775,105071,73.76,2,1,1,1,2,17,1,1999,4,6,0.3,1,Dongcheng,116.4266306,39.88903341,2017,7
134,387,61950,62.47,1,1,1,1,2,6,4,2003,3,2,0.333,0,Haidian,116.3625197,40.03726283,2017,10
82,367,45343,80.94,2,1,1,1,4,22,1,2008,3,6,0.1,0,Chaoyang,116.5954961,39.92667615,2017,9
120,2160,71434,302.38,4,2,1,3,3,28,4,2002,4,6,0.5,1,Chaoyang,116.443998,39.96685104,2017,10
176,578.7,43323,133.58,3,1,1,2,2,7,4,2001,4,2,0.5,0,Changping,116.315334,40.07156225,2017,12
36,304,50541,60.15,1,1,1,1,3,21,3,2011,4,6,0.167,0,Chaoyang,116.5427693,39.95027738,2017,7
42,725,120233,60.3,2,1,1,1,1,6,4,1987,4,4,0.333,0,Xicheng,116.3413567,39.90985398,2017,7
30,1148,99180,115.75,2,2,1,2,2,20,3,2010,4,6,1,1,Chaoyang,116.4528013,39.92420952,2017,7
28,548,66530,82.37,2,1,1,1,2,20,3,2012,3,6,0.5,1,Tongzhou,116.6850557,39.91318806,2017,7
14,595,76283,78,2,1,1,1,2,11,3,1999,3,6,0.25,1,Haidian,116.2479321,39.92038313,2017,6
78,378,55103,68.6,2,1,1,1,2,14,3,1983,3,6,0.286,1,Fengtai,116.3078965,39.88288263,2017,8
82,417.5,49246,84.78,2,1,1,1,3,6,4,1999,4,2,0.5,0,Changping,116.315334,40.07156225,2017,9
74,405,46233,87.6,2,1,1,1,1,28,3,2014,3,6,0.667,1,Changping,116.3028508,40.06690457,2017,8
13,600,94787,63.3,2,1,1,1,4,6,4,1995,3,2,0.5,0,Haidian,116.3294225,39.98025261,2017,6
16,255,49011,52.03,1,1,1,1,3,18,1,2006,3,6,0.333,1,Shunyi,116.642386,40.1183764,2017,6
88,370,78640,47.05,1,1,1,1,2,13,3,1992,4,6,0.118,1,Chaoyang,116.3870499,39.96433822,2017,9
201,453,59224,76.49,1,1,1,1,1,25,1,2006,3,6,0.3,1,Chaoyang,116.4127021,40.04521819,2017,12
47,680,88175,77.12,2,1,1,1,1,18,1,1998,4,6,0.25,1,Haidian,116.2995616,39.96339606,2017,7
68,320,65147,49.12,2,1,1,1,0,6,4,1990,3,2,0.5,0,Fengtai,116.2863935,39.8597824,2017,8
32,340,47726,71.24,2,1,1,1,4,6,4,1995,3,2,0.5,0,Changping,116.3600891,40.07279416,2017,7
10,145,13940,104.02,2,1,1,2,2,6,4,2007,1,2,0.5,0,Changping,116.419969,40.0700965,2017,6
168,320,87768,36.46,1,1,1,1,1,16,1,2007,4,6,0.12,1,Xicheng,116.3304697,39.89354388,2017,11
37,290,65023,44.6,1,1,1,1,2,5,4,1987,3,2,0.333,0,Chaoyang,116.5092409,39.91577945,2017,7
12,436,50522,86.3,2,1,1,1,1,27,4,2008,4,6,0.5,1,Chaoyang,116.5954961,39.92667615,2017,6
18,300,57737,51.96,1,1,1,1,2,6,4,1999,4,2,0.333,0,Changping,116.3945392,40.04662248,2017,7
22,333,60601,54.95,2,1,1,1,0,6,4,1992,2,2,0.5,0,Chaoyang,116.500176,39.92226313,2017,7
142,963,79384,121.31,2,2,1,2,1,15,4,2006,3,6,0.25,1,Chaoyang,116.4211096,40.00000012,2017,11
13,609,81527,74.7,2,1,1,1,3,22,1,2002,3,6,0.3,1,Chaoyang,116.4688635,39.91870652,2017,6
75,775,68222,113.6,2,1,1,1,2,7,3,2009,1,6,0.333,1,Shijingshan,116.1935108,39.91759899,2017,8
118,820,57375,142.92,3,1,1,2,0,9,4,2000,3,6,0.25,1,Chaoyang,116.4087404,40.02647485,2017,10
39,423,50412,83.91,2,2,1,1,2,18,1,1995,1,6,0.25,1,Shijingshan,116.2120851,39.89736147,2017,7
64,340,55638,61.11,2,1,1,1,2,6,4,2000,4,2,0.333,0,Chaoyang,116.5039025,39.86754977,2017,8
150,525,69537,75.5,1,1,1,1,2,21,3,2012,4,6,0.333,1,Chaoyang,116.4636443,39.86868185,2017,11
28,628,68800,91.28,2,2,1,1,4,6,4,2013,4,6,1,1,Chaoyang,116.5308079,39.96533486,2017,7
61,319,60601,52.64,1,1,1,1,3,18,1,1998,3,6,0.2,1,Chaoyang,116.4623099,39.8782239,2017,8
28,529,51711,102.3,2,1,1,2,3,20,3,2007,4,6,0.333,1,Changping,116.3174858,40.06715093,2017,7
27,403,33578,120.02,3,2,1,2,4,5,4,2003,4,2,0.5,0,Shunyi,116.6493443,40.17658349,2017,7
101,396,45455,87.12,2,1,1,1,0,6,4,2002,4,2,0.5,0,Changping,116.4330128,40.07051038,2017,9
157,250.2,33908,73.79,2,1,1,1,4,6,4,2003,4,2,0.5,0,Daxing,116.5344026,39.75300732,2017,11
42,635,97051,65.43,3,1,1,1,2,6,4,1991,3,2,0.5,0,Dongcheng,116.4230572,39.92324488,2017,7
56,1030,89612,114.94,3,1,1,2,2,18,1,1993,4,6,0.25,1,Chaoyang,116.4327034,39.92535865,2017,8
3,339,72888,46.51,1,1,1,1,2,16,1,1992,4,6,0.286,1,Chaoyang,116.4639786,39.92728124,2017,6
54,730,60617,120.43,2,1,1,1,2,9,4,2001,4,6,0.333,1,Chaoyang,116.4924203,39.99127612,2017,8
